age,educational-num,marital-status,race,gender,hours-per-week,income
18,7,Never-married,White,Male,35,<=50K
25,3,Married-civ-spouse,White,Male,40,<=50K
43,15,Divorced,White,Male,50,<=50K
38,16,Married-civ-spouse,White,Female,36,>50K
21,10,Never-married,White,Male,20,<=50K
65,13,Married-civ-spouse,White,Male,15,<=50K
66,11,Widowed,White,Female,35,<=50K
33,7,Never-married,Black,Male,60,<=50K
51,9,Married-civ-spouse,Black,Female,38,<=50K
27,9,Married-civ-spouse,White,Male,40,<=50K
17,8,Never-married,White,Female,16,<=50K
32,13,Married-civ-spouse,White,Male,45,>50K
61,9,Widowed,White,Female,36,<=50K
38,9,Married-civ-spouse,White,Male,40,>50K
43,10,Divorced,White,Female,40,<=50K
40,16,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
63,13,Married-civ-spouse,White,Male,35,<=50K
76,10,Married-civ-spouse,White,Male,20,>50K
42,12,Divorced,White,Female,40,<=50K
43,13,Never-married,White,Male,40,>50K
76,14,Married-civ-spouse,White,Male,30,>50K
41,15,Married-civ-spouse,White,Male,45,>50K
17,6,Never-married,White,Male,20,<=50K
30,9,Never-married,White,Male,40,<=50K
30,13,Never-married,White,Male,50,<=50K
22,10,Never-married,White,Male,25,<=50K
53,13,Divorced,Other,Female,20,<=50K
28,9,Never-married,Black,Female,52,<=50K
25,11,Never-married,White,Female,40,<=50K
24,10,Never-married,Black,Female,40,<=50K
47,6,Married-civ-spouse,White,Male,40,>50K
34,11,Never-married,White,Male,50,<=50K
26,10,Never-married,White,Female,20,<=50K
63,13,Widowed,Amer-Indian-Eskimo,Female,56,<=50K
25,11,Married-civ-spouse,White,Male,75,<=50K
28,13,Never-married,White,Male,45,<=50K
36,9,Never-married,White,Female,40,<=50K
24,13,Never-married,White,Male,40,<=50K
51,13,Married-civ-spouse,Asian-Pac-Islander,Female,35,<=50K
44,13,Married-civ-spouse,White,Male,50,>50K
18,8,Never-married,White,Male,12,<=50K
54,10,Married-civ-spouse,White,Male,40,>50K
61,10,Divorced,White,Female,40,<=50K
51,13,Married-civ-spouse,White,Male,45,>50K
43,4,Married-civ-spouse,White,Male,40,<=50K
51,9,Married-civ-spouse,White,Male,40,<=50K
50,9,Married-civ-spouse,Black,Female,40,>50K
27,9,Never-married,White,Female,25,<=50K
24,10,Married-civ-spouse,White,Male,30,<=50K
20,10,Married-civ-spouse,White,Male,20,<=50K
52,13,Divorced,White,Male,40,>50K
57,4,Divorced,White,Male,40,<=50K
49,10,Married-civ-spouse,White,Male,60,<=50K
42,13,Married-civ-spouse,White,Female,35,<=50K
22,7,Never-married,White,Female,40,<=50K
38,10,Married-civ-spouse,White,Male,40,>50K
21,10,Never-married,White,Female,20,<=50K
39,13,Married-civ-spouse,White,Male,60,>50K
52,10,Never-married,White,Female,35,<=50K
25,12,Never-married,White,Female,40,<=50K
50,10,Married-spouse-absent,White,Female,40,<=50K
35,10,Married-civ-spouse,White,Male,80,<=50K
50,11,Separated,White,Female,40,<=50K
58,9,Married-civ-spouse,White,Male,25,<=50K
48,13,Divorced,White,Male,45,<=50K
30,10,Divorced,White,Female,35,<=50K
18,7,Never-married,White,Male,12,<=50K
29,9,Married-civ-spouse,White,Male,40,<=50K
52,10,Married-civ-spouse,White,Male,45,<=50K
63,9,Married-civ-spouse,White,Male,40,<=50K
36,14,Married-civ-spouse,White,Female,40,>50K
24,10,Never-married,White,Female,42,<=50K
30,12,Never-married,Black,Male,40,<=50K
23,9,Married-civ-spouse,Other,Male,40,<=50K
35,9,Divorced,White,Female,20,<=50K
21,13,Never-married,White,Female,20,<=50K
28,10,Never-married,White,Male,43,<=50K
20,9,Never-married,White,Male,40,<=50K
18,7,Never-married,White,Male,20,<=50K
21,10,Never-married,White,Female,15,<=50K
27,9,Never-married,White,Male,40,<=50K
42,10,Divorced,White,Female,40,<=50K
21,10,Never-married,White,Female,30,<=50K
51,10,Married-civ-spouse,White,Male,40,>50K
27,13,Never-married,White,Female,40,<=50K
23,9,Never-married,White,Male,40,<=50K
57,10,Married-civ-spouse,White,Male,40,>50K
22,13,Never-married,White,Female,12,<=50K
59,5,Married-civ-spouse,White,Male,60,>50K
38,9,Divorced,White,Male,40,<=50K
20,9,Never-married,White,Male,40,<=50K
90,5,Never-married,White,Female,40,<=50K
35,11,Married-civ-spouse,White,Male,40,<=50K
50,9,Married-civ-spouse,White,Male,38,>50K
45,16,Married-civ-spouse,White,Male,50,>50K
44,14,Married-civ-spouse,White,Male,50,>50K
23,12,Never-married,White,Male,40,<=50K
34,7,Married-civ-spouse,White,Male,40,<=50K
23,13,Divorced,White,Female,43,<=50K
39,10,Married-civ-spouse,White,Male,40,<=50K
19,10,Never-married,White,Male,55,<=50K
54,10,Married-civ-spouse,White,Male,40,>50K
40,14,Divorced,White,Male,43,<=50K
44,10,Never-married,White,Male,50,<=50K
31,10,Married-civ-spouse,White,Female,20,>50K
25,5,Separated,White,Male,40,<=50K
33,13,Married-civ-spouse,White,Female,32,>50K
32,9,Never-married,White,Male,60,<=50K
36,6,Married-civ-spouse,White,Male,40,<=50K
47,10,Married-civ-spouse,Other,Male,55,>50K
80,14,Widowed,White,Female,10,<=50K
21,10,Never-married,White,Female,8,<=50K
35,10,Married-civ-spouse,White,Male,60,<=50K
77,14,Divorced,White,Male,45,<=50K
30,9,Married-civ-spouse,White,Male,40,<=50K
35,9,Married-civ-spouse,White,Male,40,<=50K
49,4,Married-civ-spouse,White,Male,40,<=50K
33,9,Married-civ-spouse,White,Female,25,<=50K
53,10,Married-civ-spouse,White,Male,45,<=50K
41,9,Divorced,White,Male,55,<=50K
57,13,Married-civ-spouse,White,Male,40,>50K
21,10,Never-married,White,Female,25,<=50K
19,10,Never-married,White,Female,40,<=50K
28,13,Never-married,White,Female,45,<=50K
42,14,Divorced,White,Male,60,<=50K
29,10,Married-civ-spouse,White,Male,55,<=50K
38,11,Separated,White,Female,25,<=50K
26,10,Never-married,White,Male,20,<=50K
41,10,Never-married,White,Male,60,>50K
40,10,Divorced,White,Female,40,<=50K
36,16,Never-married,White,Male,40,>50K
28,9,Married-civ-spouse,White,Male,40,<=50K
25,13,Never-married,Black,Female,20,<=50K
42,9,Married-civ-spouse,White,Male,60,<=50K
32,9,Never-married,White,Male,40,<=50K
32,12,Never-married,White,Male,30,<=50K
37,3,Married-civ-spouse,White,Male,40,<=50K
39,9,Married-civ-spouse,White,Male,56,<=50K
49,13,Married-civ-spouse,White,Male,40,<=50K
28,9,Never-married,Black,Male,40,<=50K
24,5,Never-married,White,Female,20,<=50K
19,9,Never-married,White,Female,40,<=50K
31,9,Married-civ-spouse,White,Male,40,<=50K
40,9,Divorced,White,Female,40,<=50K
29,4,Never-married,White,Male,30,<=50K
59,9,Married-civ-spouse,White,Male,48,<=50K
52,12,Married-civ-spouse,White,Male,40,>50K
27,13,Never-married,White,Male,40,<=50K
45,13,Married-civ-spouse,White,Male,45,>50K
58,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
53,13,Never-married,White,Male,40,<=50K
23,9,Never-married,White,Male,25,<=50K
35,7,Divorced,White,Male,40,<=50K
49,9,Married-civ-spouse,White,Male,40,<=50K
49,12,Divorced,White,Female,40,<=50K
25,8,Never-married,White,Male,40,<=50K
47,14,Divorced,White,Female,50,>50K
28,12,Divorced,White,Female,40,<=50K
20,10,Never-married,White,Female,30,<=50K
74,3,Married-civ-spouse,White,Male,56,<=50K
19,9,Never-married,White,Male,24,<=50K
28,9,Married-civ-spouse,White,Male,40,<=50K
31,10,Divorced,Black,Female,40,<=50K
61,10,Married-spouse-absent,White,Male,40,<=50K
30,11,Married-civ-spouse,White,Male,53,<=50K
20,10,Never-married,White,Male,40,<=50K
35,4,Married-civ-spouse,White,Male,40,>50K
23,13,Never-married,White,Male,40,<=50K
25,13,Married-civ-spouse,White,Female,30,>50K
19,9,Never-married,White,Male,30,<=50K
30,14,Never-married,White,Male,45,>50K
26,9,Never-married,White,Male,35,<=50K
34,9,Married-civ-spouse,White,Male,45,<=50K
49,13,Divorced,Black,Female,40,<=50K
35,10,Married-civ-spouse,White,Male,40,<=50K
38,9,Never-married,White,Female,40,<=50K
36,9,Married-civ-spouse,Black,Male,20,<=50K
33,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,48,>50K
54,10,Never-married,White,Female,40,<=50K
19,9,Never-married,White,Male,40,<=50K
18,6,Never-married,White,Male,40,<=50K
60,9,Married-civ-spouse,White,Male,40,<=50K
28,9,Never-married,White,Male,40,<=50K
43,9,Married-civ-spouse,White,Male,40,<=50K
49,3,Married-civ-spouse,White,Male,40,<=50K
25,13,Never-married,White,Male,70,<=50K
17,6,Never-married,White,Male,20,<=50K
41,13,Married-civ-spouse,White,Male,60,>50K
30,10,Married-civ-spouse,Black,Male,35,<=50K
90,14,Married-civ-spouse,White,Male,60,>50K
25,9,Never-married,White,Male,40,<=50K
27,11,Married-civ-spouse,White,Male,35,<=50K
29,9,Married-civ-spouse,White,Male,40,<=50K
55,10,Married-civ-spouse,Black,Male,40,>50K
31,13,Never-married,Black,Female,40,<=50K
43,11,Married-civ-spouse,White,Male,99,<=50K
63,14,Separated,White,Female,40,>50K
46,4,Married-civ-spouse,White,Male,40,<=50K
59,9,Married-civ-spouse,White,Male,40,<=50K
42,13,Married-civ-spouse,Black,Female,50,>50K
26,13,Never-married,White,Female,20,<=50K
26,10,Married-civ-spouse,White,Male,45,<=50K
20,10,Never-married,White,Female,30,<=50K
19,9,Never-married,Black,Female,40,<=50K
61,5,Divorced,White,Male,40,>50K
23,9,Married-civ-spouse,White,Male,40,<=50K
24,9,Married-civ-spouse,White,Female,40,<=50K
35,13,Divorced,White,Male,40,>50K
42,9,Married-civ-spouse,White,Male,12,<=50K
31,8,Divorced,White,Female,21,<=50K
31,9,Married-civ-spouse,White,Female,55,<=50K
63,13,Widowed,White,Female,25,<=50K
29,11,Never-married,White,Female,64,<=50K
43,13,Married-civ-spouse,White,Male,40,<=50K
22,13,Never-married,Asian-Pac-Islander,Female,10,<=50K
17,7,Never-married,White,Male,25,<=50K
23,13,Never-married,White,Male,40,>50K
35,5,Divorced,White,Male,45,<=50K
32,9,Divorced,Other,Female,28,<=50K
50,13,Married-civ-spouse,White,Male,60,>50K
25,9,Never-married,White,Male,40,<=50K
26,14,Married-spouse-absent,White,Female,40,<=50K
32,13,Married-civ-spouse,White,Male,40,<=50K
29,11,Married-civ-spouse,White,Male,50,<=50K
57,10,Married-civ-spouse,White,Male,40,>50K
90,14,Never-married,Black,Male,50,>50K
35,11,Divorced,White,Female,40,>50K
31,10,Married-civ-spouse,Black,Male,60,>50K
60,9,Divorced,White,Female,33,<=50K
21,11,Married-civ-spouse,White,Female,40,<=50K
71,14,Widowed,White,Female,40,<=50K
22,11,Never-married,White,Male,30,<=50K
50,9,Divorced,White,Female,40,<=50K
37,10,Married-civ-spouse,White,Male,45,>50K
23,9,Never-married,Asian-Pac-Islander,Female,40,<=50K
74,9,Married-civ-spouse,White,Male,30,<=50K
67,10,Married-civ-spouse,White,Male,70,<=50K
59,10,Married-civ-spouse,White,Male,43,>50K
28,9,Married-civ-spouse,White,Male,40,<=50K
45,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K
63,10,Married-civ-spouse,White,Male,20,<=50K
39,13,Never-married,White,Female,63,<=50K
33,10,Divorced,Black,Female,40,<=50K
32,13,Never-married,Asian-Pac-Islander,Male,40,<=50K
34,13,Married-civ-spouse,White,Male,45,>50K
39,9,Never-married,White,Male,40,<=50K
29,14,Married-civ-spouse,White,Male,36,<=50K
22,9,Married-civ-spouse,White,Male,40,<=50K
53,13,Divorced,White,Female,43,>50K
46,11,Married-civ-spouse,White,Male,42,<=50K
51,10,Married-civ-spouse,White,Female,40,>50K
44,15,Divorced,White,Female,99,<=50K
56,9,Divorced,White,Female,40,<=50K
27,13,Never-married,Black,Female,40,<=50K
52,5,Married-spouse-absent,Asian-Pac-Islander,Female,30,<=50K
39,13,Never-married,White,Male,40,>50K
45,10,Married-civ-spouse,White,Male,40,>50K
37,10,Married-civ-spouse,White,Male,45,<=50K
33,9,Divorced,White,Male,40,<=50K
35,9,Never-married,White,Female,4,<=50K
46,3,Married-civ-spouse,White,Female,45,<=50K
35,8,Married-civ-spouse,White,Female,50,<=50K
33,9,Married-civ-spouse,Black,Male,50,<=50K
48,13,Married-civ-spouse,White,Male,40,<=50K
32,9,Divorced,White,Male,50,<=50K
18,6,Never-married,White,Male,40,<=50K
20,10,Never-married,White,Female,32,<=50K
35,9,Never-married,Asian-Pac-Islander,Male,60,<=50K
19,9,Never-married,White,Female,25,<=50K
21,9,Never-married,White,Female,40,<=50K
56,7,Separated,White,Female,40,<=50K
28,13,Never-married,White,Female,16,<=50K
45,9,Divorced,White,Female,40,<=50K
32,11,Married-civ-spouse,White,Female,45,<=50K
44,13,Married-civ-spouse,White,Male,12,<=50K
55,9,Married-civ-spouse,White,Male,40,>50K
34,10,Married-civ-spouse,White,Male,40,>50K
33,14,Married-civ-spouse,White,Male,40,>50K
36,13,Never-married,White,Male,55,<=50K
25,9,Never-married,White,Female,40,<=50K
28,13,Never-married,White,Male,40,<=50K
39,13,Married-civ-spouse,White,Male,55,>50K
53,6,Married-spouse-absent,White,Female,40,<=50K
47,9,Divorced,Amer-Indian-Eskimo,Female,45,<=50K
49,11,Divorced,White,Male,60,<=50K
22,9,Never-married,Amer-Indian-Eskimo,Male,40,<=50K
31,10,Never-married,White,Male,40,<=50K
44,10,Divorced,White,Male,80,<=50K
19,9,Never-married,White,Male,40,<=50K
37,9,Divorced,White,Male,40,<=50K
60,9,Widowed,White,Male,35,<=50K
23,10,Never-married,White,Male,25,<=50K
44,15,Married-civ-spouse,White,Male,65,>50K
54,9,Married-civ-spouse,White,Female,35,<=50K
23,9,Married-civ-spouse,White,Male,38,<=50K
21,10,Never-married,White,Female,10,<=50K
19,10,Never-married,White,Male,25,<=50K
51,13,Married-civ-spouse,White,Male,20,>50K
41,13,Married-civ-spouse,White,Male,50,>50K
61,10,Married-civ-spouse,White,Male,18,>50K
19,6,Married-spouse-absent,Amer-Indian-Eskimo,Female,40,<=50K
22,13,Never-married,White,Male,40,<=50K
22,9,Never-married,White,Female,40,<=50K
49,4,Married-civ-spouse,White,Male,32,<=50K
35,6,Divorced,White,Male,50,<=50K
38,10,Married-civ-spouse,White,Male,40,<=50K
29,9,Married-civ-spouse,White,Male,40,>50K
56,11,Married-civ-spouse,White,Male,45,>50K
41,10,Divorced,White,Female,80,<=50K
62,14,Married-civ-spouse,White,Male,45,>50K
27,9,Never-married,White,Male,40,<=50K
55,9,Divorced,White,Female,40,<=50K
25,9,Never-married,White,Male,42,<=50K
33,13,Married-civ-spouse,White,Male,75,>50K
26,9,Never-married,White,Female,40,<=50K
43,9,Divorced,White,Male,45,<=50K
53,14,Married-civ-spouse,White,Male,40,>50K
43,13,Divorced,White,Female,40,<=50K
56,9,Divorced,White,Male,35,<=50K
25,13,Married-civ-spouse,White,Male,50,<=50K
60,14,Divorced,Black,Male,40,<=50K
28,10,Never-married,White,Female,40,<=50K
21,9,Never-married,White,Male,40,<=50K
40,13,Never-married,Black,Female,40,<=50K
29,9,Married-civ-spouse,Black,Male,40,<=50K
20,10,Never-married,White,Female,25,<=50K
25,9,Married-civ-spouse,White,Male,80,>50K
18,7,Never-married,White,Female,10,<=50K
32,12,Married-civ-spouse,White,Male,35,<=50K
27,2,Never-married,Other,Male,35,<=50K
48,9,Widowed,White,Female,16,<=50K
20,10,Never-married,White,Female,25,<=50K
55,9,Divorced,White,Female,40,<=50K
33,13,Never-married,White,Female,50,>50K
21,10,Never-married,White,Female,12,<=50K
43,9,Married-civ-spouse,White,Male,30,<=50K
35,10,Married-civ-spouse,White,Male,40,<=50K
39,13,Married-civ-spouse,White,Male,35,>50K
19,9,Never-married,Asian-Pac-Islander,Female,40,<=50K
25,9,Never-married,Black,Female,40,<=50K
44,10,Married-civ-spouse,White,Male,72,>50K
27,12,Never-married,White,Male,40,<=50K
39,9,Married-civ-spouse,White,Female,40,>50K
69,6,Never-married,White,Male,40,<=50K
34,13,Never-married,Asian-Pac-Islander,Female,40,<=50K
20,10,Never-married,White,Male,35,<=50K
37,3,Separated,White,Female,40,<=50K
43,13,Divorced,White,Female,39,<=50K
62,9,Married-civ-spouse,White,Male,48,<=50K
34,14,Married-civ-spouse,Black,Female,40,>50K
31,10,Married-civ-spouse,White,Male,48,<=50K
42,16,Divorced,White,Female,60,>50K
26,9,Divorced,White,Female,30,<=50K
39,10,Separated,White,Female,75,<=50K
25,13,Never-married,White,Male,40,<=50K
54,10,Married-civ-spouse,Black,Male,30,<=50K
44,14,Married-civ-spouse,White,Male,60,>50K
34,14,Married-civ-spouse,White,Male,38,>50K
21,10,Never-married,White,Male,40,<=50K
50,3,Married-civ-spouse,White,Male,55,<=50K
33,9,Never-married,White,Male,40,<=50K
40,12,Married-civ-spouse,White,Female,40,>50K
44,14,Married-civ-spouse,White,Male,40,>50K
33,12,Divorced,White,Male,56,<=50K
21,10,Never-married,White,Male,40,<=50K
35,13,Never-married,Black,Female,60,<=50K
43,10,Married-civ-spouse,White,Male,40,>50K
57,6,Separated,White,Male,30,<=50K
51,14,Married-civ-spouse,White,Male,45,<=50K
29,9,Married-civ-spouse,White,Male,40,<=50K
51,9,Separated,Black,Male,40,<=50K
35,9,Married-civ-spouse,White,Male,40,<=50K
18,7,Never-married,White,Male,20,<=50K
58,6,Married-civ-spouse,White,Male,50,<=50K
57,10,Married-civ-spouse,White,Male,40,>50K
19,9,Never-married,White,Female,20,<=50K
37,10,Separated,White,Female,40,<=50K
38,9,Married-civ-spouse,White,Male,44,<=50K
45,10,Married-spouse-absent,White,Female,40,<=50K
27,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
64,4,Widowed,White,Female,40,<=50K
38,10,Married-civ-spouse,White,Male,72,<=50K
30,9,Divorced,White,Male,30,<=50K
46,13,Married-civ-spouse,White,Male,40,<=50K
18,6,Never-married,White,Female,30,<=50K
60,9,Married-civ-spouse,White,Male,40,>50K
30,9,Separated,White,Male,44,<=50K
47,10,Married-civ-spouse,Black,Male,40,>50K
39,13,Never-married,White,Female,40,<=50K
42,10,Married-civ-spouse,White,Male,45,>50K
27,10,Divorced,White,Female,40,<=50K
44,10,Divorced,White,Male,40,<=50K
33,13,Married-civ-spouse,White,Male,40,<=50K
54,13,Never-married,White,Male,50,>50K
58,10,Married-civ-spouse,White,Male,35,<=50K
45,13,Never-married,White,Male,30,<=50K
59,10,Married-civ-spouse,White,Male,50,<=50K
29,12,Never-married,White,Female,50,<=50K
27,9,Never-married,White,Female,40,<=50K
44,14,Married-civ-spouse,White,Male,20,>50K
44,9,Married-civ-spouse,White,Male,40,>50K
33,10,Married-civ-spouse,White,Male,70,>50K
27,9,Never-married,White,Male,40,<=50K
33,13,Married-civ-spouse,White,Male,55,>50K
55,11,Divorced,Black,Female,40,<=50K
32,11,Married-civ-spouse,Other,Male,60,<=50K
31,11,Married-civ-spouse,White,Male,45,<=50K
57,15,Married-civ-spouse,White,Male,60,>50K
30,13,Married-civ-spouse,White,Male,45,>50K
78,9,Widowed,White,Female,1,<=50K
28,13,Never-married,White,Female,48,<=50K
30,10,Never-married,Asian-Pac-Islander,Male,40,<=50K
29,14,Married-civ-spouse,White,Male,40,>50K
66,9,Never-married,Black,Female,3,<=50K
60,9,Married-civ-spouse,White,Male,45,>50K
31,13,Married-civ-spouse,White,Male,40,<=50K
26,9,Never-married,White,Male,40,<=50K
24,9,Never-married,White,Male,45,<=50K
29,13,Never-married,White,Male,50,>50K
44,9,Married-civ-spouse,White,Male,45,>50K
34,13,Married-civ-spouse,White,Male,55,>50K
59,13,Married-civ-spouse,White,Male,43,>50K
23,13,Never-married,Asian-Pac-Islander,Male,24,<=50K
23,7,Never-married,White,Male,40,<=50K
55,11,Separated,Black,Female,35,<=50K
39,9,Married-civ-spouse,White,Male,40,>50K
39,7,Never-married,Black,Male,40,<=50K
57,4,Divorced,White,Male,75,<=50K
35,9,Divorced,White,Female,40,<=50K
39,11,Married-civ-spouse,White,Male,48,>50K
47,9,Married-civ-spouse,White,Female,38,>50K
53,16,Married-civ-spouse,White,Male,50,>50K
23,10,Never-married,Black,Male,25,<=50K
35,14,Never-married,White,Male,50,>50K
44,10,Divorced,White,Female,40,<=50K
28,9,Never-married,White,Female,25,<=50K
26,13,Never-married,Asian-Pac-Islander,Female,40,<=50K
23,9,Never-married,White,Male,45,<=50K
32,9,Married-civ-spouse,White,Male,25,<=50K
49,10,Married-civ-spouse,White,Male,50,>50K
36,10,Never-married,White,Male,60,<=50K
36,9,Divorced,White,Female,36,<=50K
41,3,Married-civ-spouse,Other,Male,40,<=50K
21,12,Married-civ-spouse,Amer-Indian-Eskimo,Female,46,>50K
54,13,Married-civ-spouse,White,Male,40,>50K
43,10,Married-spouse-absent,Black,Female,40,<=50K
35,10,Divorced,White,Female,40,<=50K
31,10,Married-civ-spouse,White,Male,50,>50K
46,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
46,9,Separated,White,Female,40,<=50K
56,9,Married-civ-spouse,White,Male,40,<=50K
45,14,Married-civ-spouse,White,Female,1,<=50K
21,9,Never-married,White,Male,40,<=50K
51,14,Married-civ-spouse,White,Male,50,>50K
47,10,Divorced,White,Male,20,<=50K
42,3,Married-spouse-absent,White,Male,40,<=50K
19,10,Never-married,White,Female,30,<=50K
25,13,Never-married,White,Male,40,<=50K
